4 #anatomical sites
8 #samples
248 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
5	M2_1	2	M2	199	217	216	12
5	M2_1	2	M2	200	219	200	0
5	M2_1	2	M2	201	220	204	0
5	M2_1	2	M2	202	221	153	42
5	M2_1	2	M2	203	224	179	15
5	M2_1	2	M2	204	225	229	1
5	M2_1	2	M2	205	227	196	0
5	M2_1	2	M2	206	228	176	0
5	M2_1	2	M2	207	229	199	0
5	M2_1	2	M2	208	230	166	0
5	M2_1	2	M2	209	231	141	51
5	M2_1	2	M2	210	235	202	0
5	M2_1	2	M2	211	236	205	0
5	M2_1	2	M2	212	237	214	0
5	M2_1	2	M2	213	238	222	0
5	M2_1	2	M2	214	239	132	45
5	M2_1	2	M2	215	240	182	12
5	M2_1	2	M2	216	243	196	12
5	M2_1	2	M2	217	245	191	0
5	M2_1	2	M2	218	248	202	0
5	M2_1	2	M2	219	250	197	1
5	M2_1	2	M2	220	251	183	0
5	M2_1	2	M2	221	253	158	62
5	M2_1	2	M2	222	254	172	15
5	M2_1	2	M2	223	257	182	10
5	M2_1	2	M2	224	260	208	1
5	M2_1	2	M2	225	261	178	11
5	M2_1	2	M2	226	267	203	0
5	M2_1	2	M2	227	268	180	0
5	M2_1	2	M2	228	269	183	0
5	M2_1	2	M2	229	271	193	13
5	M2_1	2	M2	230	272	196	0
5	M2_1	2	M2	231	273	211	0
5	M2_1	2	M2	232	277	213	0
5	M2_1	2	M2	233	278	206	0
5	M2_1	2	M2	234	279	215	0
5	M2_1	2	M2	235	280	190	0
5	M2_1	2	M2	236	281	222	0
5	M2_1	2	M2	237	283	202	0
5	M2_1	2	M2	238	285	196	0
5	M2_1	2	M2	239	286	200	0
5	M2_1	2	M2	240	288	195	0
5	M2_1	2	M2	241	289	189	0
5	M2_1	2	M2	242	290	191	0
5	M2_1	2	M2	243	294	196	0
5	M2_1	2	M2	244	297	193	0
5	M2_1	2	M2	245	298	229	0
5	M2_1	2	M2	246	301	208	0
5	M2_1	2	M2	247	302	204	0
6	M3_0	3	M3	0	0	110	82
6	M3_0	3	M3	1	6	100	102
6	M3_0	3	M3	2	9	122	82
6	M3_0	3	M3	3	10	127	75
6	M3_0	3	M3	4	11	130	79
6	M3_0	3	M3	5	12	116	74
6	M3_0	3	M3	6	13	129	76
6	M3_0	3	M3	7	14	120	85
6	M3_0	3	M3	8	15	120	91
6	M3_0	3	M3	9	16	141	78
6	M3_0	3	M3	10	17	121	82
6	M3_0	3	M3	11	18	129	70
6	M3_0	3	M3	12	19	115	80
6	M3_0	3	M3	13	20	120	85
6	M3_0	3	M3	14	21	101	60
6	M3_0	3	M3	15	22	121	89
6	M3_0	3	M3	16	23	103	91
6	M3_0	3	M3	17	24	116	80
6	M3_0	3	M3	18	25	113	77
6	M3_0	3	M3	19	26	115	84
6	M3_0	3	M3	20	27	133	78
6	M3_0	3	M3	21	28	128	76
6	M3_0	3	M3	22	29	100	79
6	M3_0	3	M3	23	30	116	90
6	M3_0	3	M3	24	31	109	76
6	M3_0	3	M3	25	32	122	62
6	M3_0	3	M3	26	33	107	83
6	M3_0	3	M3	27	34	148	73
6	M3_0	3	M3	28	35	104	94
6	M3_0	3	M3	29	36	121	71
6	M3_0	3	M3	30	37	108	81
6	M3_0	3	M3	31	38	116	85
6	M3_0	3	M3	32	39	104	82
6	M3_0	3	M3	33	40	118	62
6	M3_0	3	M3	34	41	122	71
6	M3_0	3	M3	35	42	114	81
6	M3_0	3	M3	36	43	118	68
6	M3_0	3	M3	37	44	89	65
6	M3_0	3	M3	38	45	107	70
6	M3_0	3	M3	39	46	112	104
6	M3_0	3	M3	40	47	114	78
6	M3_0	3	M3	41	48	105	81
6	M3_0	3	M3	42	49	107	68
6	M3_0	3	M3	43	50	122	79
6	M3_0	3	M3	44	51	119	71
6	M3_0	3	M3	45	52	114	85
6	M3_0	3	M3	46	53	118	87
6	M3_0	3	M3	47	54	118	74
6	M3_0	3	M3	48	55	94	90
6	M3_0	3	M3	49	56	130	91
6	M3_0	3	M3	50	57	128	100
6	M3_0	3	M3	51	58	158	19
6	M3_0	3	M3	52	59	136	66
6	M3_0	3	M3	53	60	196	13
6	M3_0	3	M3	54	61	165	26
6	M3_0	3	M3	55	62	232	0
6	M3_0	3	M3	56	63	176	18
6	M3_0	3	M3	57	64	185	0
6	M3_0	3	M3	58	66	177	27
6	M3_0	3	M3	59	67	201	0
6	M3_0	3	M3	60	68	214	0
6	M3_0	3	M3	61	69	225	0
6	M3_0	3	M3	62	70	204	0
6	M3_0	3	M3	63	72	225	1
6	M3_0	3	M3	64	74	200	0
6	M3_0	3	M3	65	75	249	0
6	M3_0	3	M3	66	77	155	23
6	M3_0	3	M3	67	79	131	63
6	M3_0	3	M3	68	80	217	0
6	M3_0	3	M3	69	81	192	25
6	M3_0	3	M3	70	82	144	55
6	M3_0	3	M3	71	83	179	0
6	M3_0	3	M3	72	84	181	0
6	M3_0	3	M3	73	86	168	22
6	M3_0	3	M3	74	87	141	51
6	M3_0	3	M3	75	88	201	0
6	M3_0	3	M3	76	89	199	24
6	M3_0	3	M3	77	90	211	1
6	M3_0	3	M3	78	91	206	0
6	M3_0	3	M3	79	92	151	57
6	M3_0	3	M3	80	93	207	1
6	M3_0	3	M3	81	94	220	0
6	M3_0	3	M3	82	95	165	29
6	M3_0	3	M3	83	96	166	1
6	M3_0	3	M3	84	97	198	0
6	M3_0	3	M3	85	98	186	0
6	M3_0	3	M3	86	99	163	26
6	M3_0	3	M3	87	100	155	59
6	M3_0	3	M3	88	101	191	22
6	M3_0	3	M3	89	102	199	0
6	M3_0	3	M3	90	103	194	31
6	M3_0	3	M3	91	104	182	0
6	M3_0	3	M3	92	105	164	21
6	M3_0	3	M3	93	106	125	53
6	M3_0	3	M3	94	107	142	73
6	M3_0	3	M3	95	108	214	0
6	M3_0	3	M3	96	109	216	0
6	M3_0	3	M3	97	110	215	1
6	M3_0	3	M3	98	111	178	23
6	M3_0	3	M3	99	112	152	61
6	M3_0	3	M3	100	113	228	0
6	M3_0	3	M3	101	114	182	0
6	M3_0	3	M3	102	115	135	56
6	M3_0	3	M3	103	116	197	0
6	M3_0	3	M3	104	117	135	61
6	M3_0	3	M3	105	118	204	0
6	M3_0	3	M3	106	119	193	1
6	M3_0	3	M3	107	120	158	23
6	M3_0	3	M3	108	121	206	0
6	M3_0	3	M3	109	122	197	0
6	M3_0	3	M3	110	123	157	24
6	M3_0	3	M3	111	124	212	0
6	M3_0	3	M3	112	125	169	25
6	M3_0	3	M3	113	126	190	0
6	M3_0	3	M3	114	127	206	20
6	M3_0	3	M3	115	128	197	0
6	M3_0	3	M3	116	129	203	0
6	M3_0	3	M3	117	130	194	0
6	M3_0	3	M3	118	131	142	66
6	M3_0	3	M3	119	132	208	0
6	M3_0	3	M3	120	133	175	20
6	M3_0	3	M3	121	134	238	0
6	M3_0	3	M3	122	135	204	0
6	M3_0	3	M3	123	136	176	24
6	M3_0	3	M3	124	137	211	0
6	M3_0	3	M3	125	138	160	50
6	M3_0	3	M3	126	139	181	0
6	M3_0	3	M3	127	140	181	32
6	M3_0	3	M3	128	141	142	55
6	M3_0	3	M3	129	142	225	0
6	M3_0	3	M3	130	143	177	22
6	M3_0	3	M3	131	144	174	20
6	M3_0	3	M3	132	145	138	57
6	M3_0	3	M3	133	146	202	0
6	M3_0	3	M3	134	147	170	0
6	M3_0	3	M3	135	148	226	0
6	M3_0	3	M3	136	149	154	53
6	M3_0	3	M3	137	150	164	33
6	M3_0	3	M3	138	151	200	0
6	M3_0	3	M3	139	152	218	0
6	M3_0	3	M3	140	153	203	0
6	M3_0	3	M3	141	154	235	1
6	M3_0	3	M3	142	155	219	0
6	M3_0	3	M3	143	156	180	0
6	M3_0	3	M3	144	157	131	42
6	M3_0	3	M3	145	158	197	0
6	M3_0	3	M3	146	159	209	0
6	M3_0	3	M3	147	160	123	45
6	M3_0	3	M3	148	161	158	25
6	M3_0	3	M3	149	162	178	0
6	M3_0	3	M3	150	163	133	63
6	M3_0	3	M3	151	164	204	0
6	M3_0	3	M3	152	165	141	55
6	M3_0	3	M3	153	166	181	0
6	M3_0	3	M3	154	167	207	0
6	M3_0	3	M3	155	168	178	0
6	M3_0	3	M3	156	169	217	0
6	M3_0	3	M3	157	170	179	30
6	M3_0	3	M3	158	171	120	64
6	M3_0	3	M3	159	172	238	0
6	M3_0	3	M3	160	173	179	0
6	M3_0	3	M3	161	174	197	0
6	M3_0	3	M3	162	175	157	24
6	M3_0	3	M3	163	176	187	0
6	M3_0	3	M3	164	177	204	0
6	M3_0	3	M3	165	178	164	54
6	M3_0	3	M3	166	179	201	1
6	M3_0	3	M3	167	180	223	0
6	M3_0	3	M3	168	181	181	24
6	M3_0	3	M3	169	182	196	0
6	M3_0	3	M3	170	183	165	1
6	M3_0	3	M3	171	184	129	57
6	M3_0	3	M3	172	185	188	0
6	M3_0	3	M3	173	186	205	0
6	M3_0	3	M3	174	187	132	51
6	M3_0	3	M3	175	188	196	1
6	M3_0	3	M3	176	189	209	0
6	M3_0	3	M3	177	190	195	0
6	M3_0	3	M3	178	191	164	46
6	M3_0	3	M3	179	192	227	0
6	M3_0	3	M3	180	193	234	0
6	M3_0	3	M3	181	194	204	0
6	M3_0	3	M3	182	195	149	52
6	M3_0	3	M3	183	196	186	19
6	M3_0	3	M3	184	197	184	1
6	M3_0	3	M3	185	198	209	0
6	M3_0	3	M3	186	199	198	1
6	M3_0	3	M3	187	200	209	0
6	M3_0	3	M3	188	201	195	0
6	M3_0	3	M3	189	202	189	0
6	M3_0	3	M3	190	204	187	1
6	M3_0	3	M3	191	206	221	16
6	M3_0	3	M3	192	207	161	23
6	M3_0	3	M3	193	208	214	0
6	M3_0	3	M3	194	211	189	0
6	M3_0	3	M3	195	212	156	48
6	M3_0	3	M3	196	214	170	23
6	M3_0	3	M3	197	215	199	0
6	M3_0	3	M3	198	216	204	0
6	M3_0	3	M3	199	217	179	0
6	M3_0	3	M3	200	219	210	0
6	M3_0	3	M3	201	220	188	0
6	M3_0	3	M3	202	221	197	0
6	M3_0	3	M3	203	224	204	0
6	M3_0	3	M3	204	225	157	17
6	M3_0	3	M3	205	227	179	20
6	M3_0	3	M3	206	228	186	1
6	M3_0	3	M3	207	229	192	0
6	M3_0	3	M3	208	230	208	1
6	M3_0	3	M3	209	231	209	1
6	M3_0	3	M3	210	235	175	12
6	M3_0	3	M3	211	236	197	0
6	M3_0	3	M3	212	237	192	1
6	M3_0	3	M3	213	238	183	0
6	M3_0	3	M3	214	239	204	0
6	M3_0	3	M3	215	240	194	0
6	M3_0	3	M3	216	243	207	0
6	M3_0	3	M3	217	245	174	22
6	M3_0	3	M3	218	248	164	17
6	M3_0	3	M3	219	250	192	0
6	M3_0	3	M3	220	251	188	0
6	M3_0	3	M3	221	253	211	0
6	M3_0	3	M3	222	254	198	0
6	M3_0	3	M3	223	257	195	0
6	M3_0	3	M3	224	260	166	15
6	M3_0	3	M3	225	261	206	1
6	M3_0	3	M3	226	267	172	19
6	M3_0	3	M3	227	268	176	1
6	M3_0	3	M3	228	269	216	0
6	M3_0	3	M3	229	271	209	0
6	M3_0	3	M3	230	272	189	20
6	M3_0	3	M3	231	273	205	7
6	M3_0	3	M3	232	277	156	24
6	M3_0	3	M3	233	278	206	0
6	M3_0	3	M3	234	279	179	1
6	M3_0	3	M3	235	280	192	32
6	M3_0	3	M3	236	281	175	9
6	M3_0	3	M3	237	283	188	0
6	M3_0	3	M3	238	285	200	9
6	M3_0	3	M3	239	286	198	0
6	M3_0	3	M3	240	288	222	1
6	M3_0	3	M3	241	289	199	1
6	M3_0	3	M3	242	290	196	0
6	M3_0	3	M3	243	294	212	0
6	M3_0	3	M3	244	297	183	0
6	M3_0	3	M3	245	298	200	1
6	M3_0	3	M3	246	301	199	1
6	M3_0	3	M3	247	302	207	0
7	M3_1	3	M3	0	0	119	99
7	M3_1	3	M3	1	6	115	84
7	M3_1	3	M3	2	9	112	97
7	M3_1	3	M3	3	10	104	73
7	M3_1	3	M3	4	11	115	84
7	M3_1	3	M3	5	12	116	90
7	M3_1	3	M3	6	13	131	88
7	M3_1	3	M3	7	14	113	89
7	M3_1	3	M3	8	15	115	89
7	M3_1	3	M3	9	16	119	75
7	M3_1	3	M3	10	17	115	84
7	M3_1	3	M3	11	18	132	74
7	M3_1	3	M3	12	19	136	77
7	M3_1	3	M3	13	20	128	95
7	M3_1	3	M3	14	21	107	75
7	M3_1	3	M3	15	22	134	80
7	M3_1	3	M3	16	23	126	71
7	M3_1	3	M3	17	24	110	67
7	M3_1	3	M3	18	25	103	87
7	M3_1	3	M3	19	26	107	80
7	M3_1	3	M3	20	27	133	80
7	M3_1	3	M3	21	28	146	79
7	M3_1	3	M3	22	29	114	84
7	M3_1	3	M3	23	30	145	79
7	M3_1	3	M3	24	31	116	86
7	M3_1	3	M3	25	32	107	71
7	M3_1	3	M3	26	33	114	69
7	M3_1	3	M3	27	34	117	88
7	M3_1	3	M3	28	35	101	70
7	M3_1	3	M3	29	36	110	72
7	M3_1	3	M3	30	37	110	80
7	M3_1	3	M3	31	38	116	74
7	M3_1	3	M3	32	39	144	84
7	M3_1	3	M3	33	40	114	71
7	M3_1	3	M3	34	41	114	70
7	M3_1	3	M3	35	42	141	72
7	M3_1	3	M3	36	43	108	70
7	M3_1	3	M3	37	44	112	79
7	M3_1	3	M3	38	45	137	72
7	M3_1	3	M3	39	46	101	76
7	M3_1	3	M3	40	47	108	82
7	M3_1	3	M3	41	48	129	79
7	M3_1	3	M3	42	49	102	73
7	M3_1	3	M3	43	50	134	89
7	M3_1	3	M3	44	51	119	65
7	M3_1	3	M3	45	52	115	97
7	M3_1	3	M3	46	53	124	73
7	M3_1	3	M3	47	54	114	70
7	M3_1	3	M3	48	55	123	82
7	M3_1	3	M3	49	56	107	92
7	M3_1	3	M3	50	57	134	69
7	M3_1	3	M3	51	58	164	35
7	M3_1	3	M3	52	59	157	30
7	M3_1	3	M3	53	60	155	39
7	M3_1	3	M3	54	61	157	40
7	M3_1	3	M3	55	62	205	1
7	M3_1	3	M3	56	63	161	49
7	M3_1	3	M3	57	64	201	0
7	M3_1	3	M3	58	66	149	43
7	M3_1	3	M3	59	67	181	0
7	M3_1	3	M3	60	68	196	1
7	M3_1	3	M3	61	69	199	1
7	M3_1	3	M3	62	70	196	0
7	M3_1	3	M3	63	72	208	0
7	M3_1	3	M3	64	74	183	0
7	M3_1	3	M3	65	75	202	0
7	M3_1	3	M3	66	77	176	33
7	M3_1	3	M3	67	79	152	43
7	M3_1	3	M3	68	80	191	0
7	M3_1	3	M3	69	81	151	35
7	M3_1	3	M3	70	82	146	37
7	M3_1	3	M3	71	83	203	0
7	M3_1	3	M3	72	84	196	0
7	M3_1	3	M3	73	86	165	31
7	M3_1	3	M3	74	87	169	43
7	M3_1	3	M3	75	88	184	0
7	M3_1	3	M3	76	89	142	47
7	M3_1	3	M3	77	90	158	0
7	M3_1	3	M3	78	91	202	0
7	M3_1	3	M3	79	92	140	29
7	M3_1	3	M3	80	93	188	0
7	M3_1	3	M3	81	94	182	0
7	M3_1	3	M3	82	95	145	33
7	M3_1	3	M3	83	96	217	0
7	M3_1	3	M3	84	97	194	1
7	M3_1	3	M3	85	98	209	0
7	M3_1	3	M3	86	99	168	33
7	M3_1	3	M3	87	100	136	36
7	M3_1	3	M3	88	101	141	39
7	M3_1	3	M3	89	102	202	0
7	M3_1	3	M3	90	103	166	39
7	M3_1	3	M3	91	104	160	0
7	M3_1	3	M3	92	105	149	35
7	M3_1	3	M3	93	106	141	30
7	M3_1	3	M3	94	107	159	43
7	M3_1	3	M3	95	108	185	1
7	M3_1	3	M3	96	109	190	0
7	M3_1	3	M3	97	110	198	0
7	M3_1	3	M3	98	111	148	48
7	M3_1	3	M3	99	112	154	46
7	M3_1	3	M3	100	113	216	0
7	M3_1	3	M3	101	114	194	0
7	M3_1	3	M3	102	115	173	28
7	M3_1	3	M3	103	116	205	0
7	M3_1	3	M3	104	117	165	43
7	M3_1	3	M3	105	118	197	0
7	M3_1	3	M3	106	119	212	0
7	M3_1	3	M3	107	120	152	48
7	M3_1	3	M3	108	121	181	1
7	M3_1	3	M3	109	122	210	0
7	M3_1	3	M3	110	123	140	38
7	M3_1	3	M3	111	124	227	1
7	M3_1	3	M3	112	125	175	45
7	M3_1	3	M3	113	126	174	0
7	M3_1	3	M3	114	127	144	44
7	M3_1	3	M3	115	128	218	0
7	M3_1	3	M3	116	129	179	0
7	M3_1	3	M3	117	130	194	1
7	M3_1	3	M3	118	131	139	32
7	M3_1	3	M3	119	132	192	0
7	M3_1	3	M3	120	133	166	39
7	M3_1	3	M3	121	134	222	0
7	M3_1	3	M3	122	135	182	1
7	M3_1	3	M3	123	136	146	36
7	M3_1	3	M3	124	137	190	2
7	M3_1	3	M3	125	138	154	40
7	M3_1	3	M3	126	139	188	0
7	M3_1	3	M3	127	140	150	44
7	M3_1	3	M3	128	141	159	38
7	M3_1	3	M3	129	142	198	0
7	M3_1	3	M3	130	143	171	41
7	M3_1	3	M3	131	144	160	39
7	M3_1	3	M3	132	145	163	49
7	M3_1	3	M3	133	146	196	0
7	M3_1	3	M3	134	147	191	0
7	M3_1	3	M3	135	148	178	0
7	M3_1	3	M3	136	149	168	50
7	M3_1	3	M3	137	150	147	46
7	M3_1	3	M3	138	151	186	0
7	M3_1	3	M3	139	152	216	0
7	M3_1	3	M3	140	153	188	0
7	M3_1	3	M3	141	154	182	0
7	M3_1	3	M3	142	155	214	0
7	M3_1	3	M3	143	156	192	0
7	M3_1	3	M3	144	157	150	55
7	M3_1	3	M3	145	158	207	1
7	M3_1	3	M3	146	159	184	0
7	M3_1	3	M3	147	160	156	49
7	M3_1	3	M3	148	161	162	32
7	M3_1	3	M3	149	162	186	0
7	M3_1	3	M3	150	163	154	43
7	M3_1	3	M3	151	164	202	0
7	M3_1	3	M3	152	165	145	47
7	M3_1	3	M3	153	166	201	0
7	M3_1	3	M3	154	167	192	0
7	M3_1	3	M3	155	168	214	0
7	M3_1	3	M3	156	169	202	0
7	M3_1	3	M3	157	170	158	40
7	M3_1	3	M3	158	171	163	31
7	M3_1	3	M3	159	172	173	1
7	M3_1	3	M3	160	173	188	0
7	M3_1	3	M3	161	174	173	0
7	M3_1	3	M3	162	175	182	34
7	M3_1	3	M3	163	176	210	0
7	M3_1	3	M3	164	177	220	0
7	M3_1	3	M3	165	178	147	48
7	M3_1	3	M3	166	179	195	0
7	M3_1	3	M3	167	180	194	0
7	M3_1	3	M3	168	181	167	31
7	M3_1	3	M3	169	182	183	0
7	M3_1	3	M3	170	183	180	0
7	M3_1	3	M3	171	184	189	42
7	M3_1	3	M3	172	185	212	0
7	M3_1	3	M3	173	186	204	0
7	M3_1	3	M3	174	187	137	40
7	M3_1	3	M3	175	188	204	1
7	M3_1	3	M3	176	189	213	1
7	M3_1	3	M3	177	190	219	0
7	M3_1	3	M3	178	191	145	42
7	M3_1	3	M3	179	192	196	0
7	M3_1	3	M3	180	193	208	1
7	M3_1	3	M3	181	194	222	1
7	M3_1	3	M3	182	195	164	42
7	M3_1	3	M3	183	196	158	37
7	M3_1	3	M3	184	197	205	0
7	M3_1	3	M3	185	198	187	0
7	M3_1	3	M3	186	199	225	0
7	M3_1	3	M3	187	200	179	0
7	M3_1	3	M3	188	201	232	0
7	M3_1	3	M3	189	202	206	0
7	M3_1	3	M3	190	204	201	1
7	M3_1	3	M3	191	206	186	1
7	M3_1	3	M3	192	207	141	33
7	M3_1	3	M3	193	208	186	0
7	M3_1	3	M3	194	211	178	0
7	M3_1	3	M3	195	212	171	36
7	M3_1	3	M3	196	214	143	44
7	M3_1	3	M3	197	215	194	0
7	M3_1	3	M3	198	216	206	1
7	M3_1	3	M3	199	217	215	0
7	M3_1	3	M3	200	219	176	0
7	M3_1	3	M3	201	220	220	0
7	M3_1	3	M3	202	221	216	0
7	M3_1	3	M3	203	224	196	0
7	M3_1	3	M3	204	225	208	0
7	M3_1	3	M3	205	227	160	32
7	M3_1	3	M3	206	228	196	1
7	M3_1	3	M3	207	229	217	1
7	M3_1	3	M3	208	230	171	1
7	M3_1	3	M3	209	231	190	0
7	M3_1	3	M3	210	235	219	0
7	M3_1	3	M3	211	236	186	0
7	M3_1	3	M3	212	237	202	1
7	M3_1	3	M3	213	238	172	0
7	M3_1	3	M3	214	239	207	0
7	M3_1	3	M3	215	240	184	0
7	M3_1	3	M3	216	243	207	0
7	M3_1	3	M3	217	245	216	0
7	M3_1	3	M3	218	248	211	0
7	M3_1	3	M3	219	250	203	0
7	M3_1	3	M3	220	251	186	0
7	M3_1	3	M3	221	253	179	0
7	M3_1	3	M3	222	254	178	0
7	M3_1	3	M3	223	257	194	0
7	M3_1	3	M3	224	260	166	41
7	M3_1	3	M3	225	261	203	0
7	M3_1	3	M3	226	267	175	49
7	M3_1	3	M3	227	268	201	2
7	M3_1	3	M3	228	269	190	1
7	M3_1	3	M3	229	271	197	0
7	M3_1	3	M3	230	272	179	46
7	M3_1	3	M3	231	273	200	0
7	M3_1	3	M3	232	277	153	40
7	M3_1	3	M3	233	278	205	0
7	M3_1	3	M3	234	279	208	0
7	M3_1	3	M3	235	280	160	46
7	M3_1	3	M3	236	281	197	0
7	M3_1	3	M3	237	283	188	0
7	M3_1	3	M3	238	285	192	0
7	M3_1	3	M3	239	286	180	1
7	M3_1	3	M3	240	288	187	0
7	M3_1	3	M3	241	289	200	0
7	M3_1	3	M3	242	290	211	1
7	M3_1	3	M3	243	294	199	1
7	M3_1	3	M3	244	297	205	0
7	M3_1	3	M3	245	298	191	0
7	M3_1	3	M3	246	301	231	1
7	M3_1	3	M3	247	302	166	0
